AttendanceID,CourseID,StudentID,AttendanceDate,Status,Comment,User,LastEdit
25966,202,568,10/4/23,Excused,ឈឺ,12,10/4/23
25967,205,555,10/3/23,Excused,គ្រុន,24,10/4/23
25968,202,638,10/4/23,Excused,ទៅភ្នំពេញ,12,10/4/23
25969,205,964,10/3/23,Excused,ប៉ាឈឺអត់មានអ្នកជូនមក។,24,10/4/23
25970,204,555,10/4/23,Excused,គ្រុន,24,10/4/23
25971,204,594,10/4/23,Unexcused,,24,10/4/23
25972,198,938,10/4/23,Unexcused,,16,10/4/23
25973,210,345,10/4/23,Unexcused,,9,10/4/23
25974,210,602,10/4/23,Unexcused,,9,10/4/23
25975,200,948,10/4/23,Unexcused,,18,10/4/23
25976,196,937,10/4/23,Unexcused,,13,10/4/23
25977,196,845,10/4/23,Excused,ឈឺ,13,10/4/23
25978,203,568,10/4/23,Excused,,12,10/4/23
25979,203,638,10/4/23,Excused,,12,10/4/23
25980,206,521,10/4/23,Excused,ទៅស្រុក,26,10/4/23
25981,206,476,10/4/23,Excused,ទៅស្រុក,26,10/4/23
25982,206,527,10/4/23,Unexcused,,26,10/4/23
25983,206,484,10/4/23,Unexcused,,26,10/4/23
25984,206,470,10/4/23,Unexcused,,26,10/4/23
25985,206,524,10/4/23,Excused,ឈឺ,26,10/4/23
25986,206,466,10/4/23,Unexcused,,26,10/4/23
25987,206,481,10/4/23,Unexcused,,26,10/4/23
25988,207,521,10/4/23,Excused,ទៅស្រុក,26,10/4/23
25989,207,476,10/4/23,Excused,ទៅស្រុក,26,10/4/23
25990,207,527,10/4/23,Unexcused,,26,10/4/23
25991,207,470,10/4/23,Unexcused,,26,10/4/23
25992,207,524,10/4/23,Unexcused,,26,10/4/23
25993,207,466,10/4/23,Unexcused,,26,10/4/23
25994,205,555,10/4/23,Excused,គ្រុន,24,10/4/23
25995,205,594,10/4/23,Unexcused,,24,10/4/23
25996,197,845,10/4/23,Excused,ឈឺ,13,10/4/23
25997,197,919,10/4/23,Unexcused,,13,10/4/23
25998,202,638,10/5/23,Excused,,12,10/5/23
25999,202,587,10/5/23,Excused,ឈឺ,12,10/5/23
26000,198,833,10/5/23,Excused,ឈឺ,16,10/5/23
26001,198,860,10/5/23,Unexcused,,16,10/5/23
26002,198,953,10/5/23,Excused,ឈឺ,16,10/5/23
26004,204,474,10/5/23,Unexcused,,24,10/5/23
26005,199,860,10/5/23,Unexcused,,16,10/5/23
26006,199,953,10/5/23,Excused,ឈឺ,16,10/5/23
26007,203,638,10/5/23,Excused,,12,10/5/23
26008,205,641,10/5/23,Excused,ឈឺភ្នែក,24,10/5/23
26009,200,948,10/5/23,Unexcused,,18,10/5/23
26010,200,735,10/5/23,Excused,ឈ​ភ្នែក,18,10/5/23
26011,209,398,10/4/23,Unexcused,,20,10/5/23
26012,209,519,10/4/23,Unexcused,,20,10/5/23
26013,209,843,10/4/23,Excused,ឈឺ,20,10/5/23
26014,209,415,10/4/23,Excused,រវល់,20,10/5/23
26015,209,271,10/4/23,Unexcused,,20,10/5/23
26016,208,398,10/5/23,Excused,រវល់,20,10/5/23
26017,208,415,10/5/23,Excused,ឈឺផ្ដាសាយ,20,10/5/23
26018,208,424,10/5/23,Unexcused,,20,10/5/23
26019,208,271,10/5/23,Unexcused,,20,10/5/23
26020,209,398,10/5/23,Excused,រវល់,20,10/5/23
26021,209,271,10/5/23,Unexcused,,20,10/5/23
26022,209,424,10/5/23,Unexcused,,20,10/5/23
26023,209,403,10/5/23,Unexcused,,20,10/5/23
26024,200,948,10/6/23,Unexcused,,18,10/6/23
26025,200,737,10/6/23,Unexcused,,18,10/6/23
26026,200,588,10/6/23,Unexcused,,18,10/6/23
26027,200,735,10/6/23,Excused,,18,10/6/23
26028,202,638,10/6/23,Excused,,12,10/6/23
26029,202,589,10/6/23,Excused,ទៅវត្ត,12,10/6/23
26030,204,894,10/6/23,Excused,ទៅវត្តជាមួយយាយ,24,10/6/23
26031,203,638,10/6/23,Excused,,12,10/6/23
26032,203,574,10/6/23,Unexcused,,12,10/6/23
26033,199,864,10/6/23,Unexcused,,16,10/6/23
26034,199,851,10/6/23,Unexcused,,16,10/6/23
26035,199,836,10/6/23,Excused,,16,10/6/23
26036,199,860,10/6/23,Unexcused,,16,10/6/23
26037,199,858,10/6/23,Unexcused,,16,10/6/23
26038,202,587,10/9/23,Unexcused,,12,10/9/23
26039,202,589,10/9/23,Excused,ឈឺ,12,10/9/23
26040,198,858,10/9/23,Unexcused,,16,10/9/23
26041,198,860,10/9/23,Unexcused,,16,10/9/23
26042,196,923,10/9/23,Unexcused,,13,10/9/23
26043,196,914,10/9/23,Unexcused,,13,10/9/23
26044,196,922,10/9/23,Unexcused,,13,10/9/23
26045,202,565,10/9/23,Excused,ក្តៅខ្លួន,12,10/9/23
26046,199,860,10/9/23,Unexcused,,16,10/9/23
26047,199,858,10/9/23,Unexcused,,16,10/9/23
26048,202,589,10/10/23,Unexcused,,12,10/10/23
26049,202,587,10/10/23,Unexcused,,12,10/10/23
26050,198,860,10/10/23,Unexcused,,16,10/10/23
26051,203,587,10/10/23,Unexcused,,12,10/10/23
26052,203,589,10/10/23,Unexcused,,12,10/10/23
26053,199,855,10/10/23,Unexcused,,16,10/10/23
26054,202,587,10/11/23,Unexcused,,12,10/11/23
26055,202,589,10/11/23,Unexcused,,12,10/11/23
26056,196,923,10/11/23,Unexcused,,13,10/11/23
26057,196,914,10/11/23,Unexcused,,13,10/11/23
26058,196,919,10/11/23,Unexcused,,13,10/11/23
26060,203,589,10/11/23,Unexcused,,12,10/11/23
26061,203,548,10/11/23,Excused,ឈឺ,12,10/11/23
26062,197,914,10/11/23,Unexcused,,13,10/11/23
26063,197,854,10/11/23,Unexcused,,13,10/11/23
26064,199,866,10/11/23,Unexcused,,16,10/11/23
26065,202,589,10/12/23,Unexcused,,12,10/12/23
26066,202,576,10/12/23,Excused,ឈឺភ្នែក,12,10/12/23
26067,200,725,10/12/23,Excused,,18,10/12/23
26068,200,737,10/12/23,Unexcused,,18,10/12/23
26069,200,943,10/12/23,Excused,,18,10/12/23
26070,198,851,10/12/23,Unexcused,,16,10/12/23
26071,198,860,10/12/23,Unexcused,,16,10/12/23
26072,204,552,10/12/23,Unexcused,,24,10/12/23
26073,203,568,10/12/23,Unexcused,,12,10/12/23
26074,203,574,10/12/23,Unexcused,,12,10/12/23
26075,203,589,10/12/23,Unexcused,,12,10/12/23
26076,203,576,10/12/23,Excused,ឈឺ,12,10/12/23
26077,199,851,10/12/23,Unexcused,,16,10/12/23
26078,199,860,10/12/23,Unexcused,,16,10/12/23
26079,199,855,10/12/23,Unexcused,,16,10/12/23
26080,199,864,10/12/23,Unexcused,,16,10/12/23
26081,196,914,10/12/23,Unexcused,,13,10/12/23
26082,196,908,10/12/23,Excused,ទៅវត្ត,13,10/12/23
26083,201,725,10/12/23,Excused,,18,10/12/23
26084,201,726,10/12/23,Excused,,18,10/12/23
26085,197,914,10/12/23,Unexcused,,13,10/12/23
26086,197,917,10/12/23,Unexcused,,13,10/12/23
26087,201,895,10/12/23,Unexcused,,18,10/12/23
26088,197,854,10/12/23,Unexcused,,13,10/12/23
26089,201,850,10/12/23,Unexcused,,18,10/12/23
26090,197,937,10/12/23,Unexcused,,13,10/12/23
26091,201,737,10/12/23,Unexcused,,18,10/12/23
26092,201,962,10/12/23,Excused,,18,10/12/23
26093,201,588,10/12/23,Unexcused,,18,10/12/23
26094,201,943,10/12/23,Excused,,18,10/12/23
26095,205,641,10/12/23,Excused,ឈឺភ្នែក,24,10/12/23
26096,205,540,10/12/23,Unexcused,,24,10/12/23
26097,202,574,10/16/23,Excused,ឈឺ,12,10/16/23
26098,202,961,10/16/23,Unexcused,,12,10/16/23
26099,202,589,10/16/23,Unexcused,,12,10/16/23
26100,200,895,10/16/23,Unexcused,,18,10/16/23
26101,200,737,10/16/23,Unexcused,,18,10/16/23
26102,200,588,10/16/23,Unexcused,,18,10/16/23
26103,200,943,10/16/23,Unexcused,,18,10/16/23
26104,198,860,10/16/23,Unexcused,,16,10/16/23
26105,198,856,10/16/23,Unexcused,,16,10/16/23
26106,198,864,10/16/23,Unexcused,,16,10/16/23
26107,198,866,10/16/23,Unexcused,,16,10/16/23
26108,204,474,10/16/23,Unexcused,,24,10/16/23
26109,204,539,10/16/23,Unexcused,,24,10/16/23
26110,204,533,10/16/23,Unexcused,,24,10/16/23
26111,203,574,10/16/23,Excused,,12,10/16/23
26112,203,581,10/16/23,Excused,,12,10/16/23
26114,205,533,10/16/23,Excused,ទៅលេងផ្ទះបងប្អូនមកវិញមិនទាន់,24,10/16/23
26115,205,539,10/16/23,Excused,ទៅលេងផ្ទះបងប្អូនមិនទាន់មកវិញ,24,10/16/23
26116,206,466,10/16/23,Unexcused,,26,10/16/23
26117,207,527,10/16/23,Unexcused,,26,10/16/23
26118,207,466,10/16/23,Unexcused,,26,10/16/23
26119,199,855,10/16/23,Unexcused,,16,10/16/23
26120,206,466,10/17/23,Unexcused,,26,10/17/23
26121,202,547,10/17/23,Unexcused,,12,10/17/23
26122,208,398,10/16/23,Unexcused,,20,10/17/23
26123,208,519,10/16/23,Unexcused,,20,10/17/23
26124,208,516,10/16/23,Excused,រវល់បុណ្យសពយាយ,20,10/17/23
26125,208,347,10/16/23,Unexcused,,20,10/17/23
26126,208,271,10/16/23,Unexcused,,20,10/17/23
26127,208,424,10/16/23,Unexcused,,20,10/17/23
26129,209,424,10/16/23,Unexcused,,20,10/17/23
26130,209,347,10/16/23,Unexcused,,20,10/17/23
26131,209,519,10/16/23,Unexcused,,20,10/17/23
26132,209,398,10/16/23,Unexcused,,20,10/17/23
26133,208,347,10/17/23,Unexcused,,20,10/17/23
26134,208,271,10/17/23,Unexcused,,20,10/17/23
26136,196,923,10/16/23,Unexcused,,13,10/17/23
26137,196,922,10/16/23,Unexcused,,13,10/17/23
26138,196,937,10/16/23,Unexcused,,13,10/17/23
26139,197,922,10/16/23,Unexcused,,13,10/17/23
26140,199,866,10/17/23,Unexcused,,16,10/17/23
26141,199,860,10/17/23,Unexcused,,16,10/17/23
26142,196,922,10/17/23,Unexcused,,13,10/17/23
26143,197,922,10/17/23,Unexcused,,13,10/17/23
26144,203,574,10/17/23,Unexcused,,12,10/17/23
26145,203,568,10/17/23,Excused,មិនបានមកដោយសារមេឃភ្លៀង,12,10/17/23
26146,204,594,10/17/23,Unexcused,,24,10/17/23
26147,208,398,10/18/23,Excused,ឈឺពោះ,20,10/18/23
26148,208,642,10/18/23,Excused,ឈឺភ្នែក,20,10/18/23
26149,208,417,10/18/23,Excused,ឈឺភ្នែក,20,10/18/23
26150,208,415,10/18/23,Excused,មានធុរៈ (មើលឪពុក),20,10/18/23
26151,207,527,10/17/23,Unexcused,,26,10/18/23
26152,207,470,10/17/23,Unexcused,,26,10/18/23
26153,207,596,10/17/23,Unexcused,,26,10/18/23
26154,207,466,10/17/23,Unexcused,,26,10/18/23
26155,206,527,10/18/23,Unexcused,,26,10/18/23
26156,206,470,10/18/23,Unexcused,,26,10/18/23
26157,208,519,10/18/23,Unexcused,,20,10/18/23
26158,208,347,10/18/23,Unexcused,,20,10/18/23
26159,208,424,10/18/23,Unexcused,,20,10/18/23
26160,209,398,10/18/23,Excused,ឈឺពោះ,20,10/18/23
26161,209,642,10/18/23,Excused,ឈឺភ្នែក,20,10/18/23
26162,209,402,10/18/23,Unexcused,,20,10/18/23
26163,209,519,10/18/23,Unexcused,ឈឺភ្នែក,20,10/18/23
26164,209,417,10/18/23,Excused,ឈឺភ្នែក,20,10/18/23
26165,209,415,10/18/23,Excused,មានធុរៈ,20,10/18/23
26166,209,418,10/18/23,Excused,ឈឺ,20,10/18/23
26167,209,643,10/18/23,Unexcused,,20,10/18/23
26168,209,271,10/18/23,Unexcused,,20,10/18/23
26169,203,574,10/19/23,Excused,ឈឺ,12,10/19/23
26170,202,574,10/20/23,Unexcused,,12,10/20/23
26171,202,581,10/20/23,Excused,ឈឺ,12,10/20/23
26172,198,858,10/20/23,Unexcused,,16,10/20/23
26173,198,855,10/20/23,Unexcused,,16,10/20/23
26174,198,859,10/20/23,Excused,,16,10/20/23
26175,198,860,10/20/23,Unexcused,,16,10/20/23
26176,203,574,10/20/23,Unexcused,,12,10/20/23
26177,203,547,10/20/23,Unexcused,,12,10/20/23
26178,196,923,10/20/23,Unexcused,,13,10/20/23
26179,197,923,10/20/23,Unexcused,,13,10/20/23
26180,197,919,10/20/23,Unexcused,,13,10/20/23
26181,199,858,10/20/23,Unexcused,,16,10/20/23
26182,199,866,10/20/23,Unexcused,,16,10/20/23
26183,199,722,10/20/23,Unexcused,,16,10/20/23
26184,199,860,10/20/23,Unexcused,,16,10/20/23
26185,199,855,10/20/23,Unexcused,,16,10/20/23
26186,202,634,10/23/23,Excused,,12,10/23/23
26187,202,566,10/23/23,Unexcused,,12,10/23/23
26188,196,902,10/23/23,Excused,,13,10/23/23
26189,196,904,10/23/23,Excused,ឈឺ,13,10/23/23
26190,196,908,10/23/23,Excused,ឈឺ,13,10/23/23
26191,204,540,10/23/23,Unexcused,,24,10/23/23
26192,196,854,10/23/23,Unexcused,,13,10/23/23
26193,196,862,10/23/23,Unexcused,,13,10/23/23
26194,198,855,10/23/23,Unexcused,,16,10/23/23
26195,203,634,10/23/23,Excused,,12,10/23/23
26196,203,574,10/23/23,Unexcused,,12,10/23/23
26197,197,902,10/23/23,Excused,ទៅស្រុក,13,10/24/23
26198,197,908,10/23/23,Excused,ឈឺ,13,10/24/23
26199,197,862,10/23/23,Unexcused,,13,10/24/23
26200,202,634,10/24/23,Excused,,12,10/24/23
26201,202,574,10/24/23,Unexcused,,12,10/24/23
26202,202,558,10/24/23,Unexcused,,12,10/24/23
26203,196,908,10/24/23,Excused,ឈឺ,13,10/24/23
26204,196,904,10/24/23,Unexcused,,13,10/24/23
26205,196,902,10/24/23,Excused,ទៅស្រុក,13,10/24/23
26206,198,847,10/24/23,Excused,ឈឺ,16,10/24/23
26207,198,860,10/24/23,Unexcused,,16,10/24/23
26208,198,722,10/24/23,Unexcused,,16,10/24/23
26209,204,537,10/24/23,Excused,គ្រុនក្ដៅខ្លួន,24,10/24/23
26210,203,634,10/24/23,Excused,,12,10/24/23
26211,203,574,10/24/23,Unexcused,,12,10/24/23
26212,203,589,10/24/23,Unexcused,,12,10/24/23
26213,199,860,10/24/23,Unexcused,,16,10/24/23
26214,199,847,10/24/23,Unexcused,,16,10/24/23
26215,199,849,10/24/23,Unexcused,,16,10/24/23
26216,202,589,10/25/23,Unexcused,,12,10/25/23
26217,202,547,10/25/23,Unexcused,,12,10/25/23
26218,203,589,10/25/23,Unexcused,,12,10/25/23
26219,203,565,10/25/23,Excused,ឈឺ,12,10/25/23
26220,196,923,10/25/23,Unexcused,,13,10/25/23
26221,196,908,10/25/23,Excused,ឈឺ,13,10/25/23
26222,197,923,10/25/23,Unexcused,,13,10/25/23
26223,197,908,10/25/23,Excused,ឈឺ,13,10/25/23
26224,202,574,10/26/23,Unexcused,,12,10/26/23
26225,202,589,10/26/23,Unexcused,,12,10/26/23
26226,204,559,10/26/23,Excused,ទៅបុណ្យយាយ,24,10/26/23
26227,204,546,10/26/23,Unexcused,,24,10/26/23
26228,199,860,10/26/23,Unexcused,,16,10/26/23
26229,199,830,10/26/23,Excused,ឈឺ,16,10/26/23
26230,203,574,10/26/23,Unexcused,,12,10/26/23
26231,203,547,10/26/23,Unexcused,,12,10/26/23
26232,203,589,10/26/23,Excused,ឈឺ,12,10/26/23
26233,196,908,10/26/23,Excused,ឈឺ,13,10/26/23
26234,196,923,10/26/23,Unexcused,,13,10/26/23
26235,197,908,10/26/23,Excused,ឈឺ,13,10/26/23
26236,197,947,10/26/23,Unexcused,,13,10/26/23
26237,202,569,10/27/23,Excused,,12,10/27/23
26238,202,574,10/27/23,Unexcused,,12,10/27/23
26239,202,589,10/27/23,Unexcused,,12,10/27/23
26240,202,558,10/27/23,Unexcused,,12,10/27/23
26241,202,576,10/27/23,Excused,,12,10/27/23
26242,202,565,10/27/23,Unexcused,,12,10/27/23
26243,200,721,10/27/23,Unexcused,,18,10/27/23
26244,200,895,10/27/23,Unexcused,,18,10/27/23
26245,200,735,10/27/23,Unexcused,,18,10/27/23
26246,200,737,10/27/23,Unexcused,,18,10/27/23
26247,200,962,10/27/23,Unexcused,,18,10/27/23
26248,200,588,10/27/23,Unexcused,,18,10/27/23
26249,198,866,10/27/23,Unexcused,,16,10/27/23
26250,198,830,10/27/23,Excused,ឈឺ,16,10/27/23
26251,198,856,10/27/23,Unexcused,,16,10/27/23
26252,198,860,10/27/23,Unexcused,,16,10/27/23
26254,204,546,10/27/23,Unexcused,,24,10/27/23
26255,204,552,10/27/23,Unexcused,,24,10/27/23
26256,196,923,10/27/23,Unexcused,,13,10/27/23
26257,196,949,10/27/23,Unexcused,,13,10/27/23
26258,196,919,10/27/23,Unexcused,,13,10/27/23
26260,196,917,10/27/23,Unexcused,,13,10/27/23
26261,196,908,10/27/23,Excused,ឈឺ,13,10/27/23
26262,196,862,10/27/23,Unexcused,,13,10/27/23
26263,196,947,10/27/23,Unexcused,,13,10/27/23
26264,196,911,10/27/23,Unexcused,,13,10/27/23
26265,196,904,10/27/23,Unexcused,,13,10/27/23
26266,196,937,10/27/23,Unexcused,,13,10/27/23
26267,196,897,10/27/23,Excused,ឈឺ,13,10/27/23
26268,204,641,10/27/23,Excused,ភ្លៀងមកអត់រួច,24,10/27/23
26269,204,474,10/27/23,Excused,ភ្លៀងមកមិនរួច,24,10/27/23
26270,203,569,10/27/23,Excused,,12,10/27/23
26271,203,574,10/27/23,Unexcused,,12,10/27/23
26272,203,547,10/27/23,Unexcused,,12,10/27/23
26273,203,589,10/27/23,Unexcused,,12,10/27/23
26274,203,587,10/27/23,Unexcused,,12,10/27/23
26275,199,858,10/27/23,Unexcused,,16,10/27/23
26276,199,860,10/27/23,Unexcused,,16,10/27/23
26277,199,830,10/27/23,Excused,ឈឺ,16,10/27/23
26278,201,895,10/27/23,Unexcused,,18,10/27/23
26279,201,735,10/27/23,Unexcused,,18,10/27/23
26280,201,737,10/27/23,Unexcused,,18,10/27/23
26281,201,588,10/27/23,Unexcused,,18,10/27/23
26282,197,897,10/27/23,Excused,ឈឺ,13,10/27/23
26283,197,908,10/27/23,Excused,ឈឺ,13,10/27/23
26284,197,862,10/27/23,Unexcused,,13,10/27/23
26285,197,911,10/27/23,Unexcused,,13,10/27/23
26286,202,574,10/30/23,Unexcused,,12,10/30/23
26287,202,581,10/30/23,Unexcused,,12,10/30/23
26288,202,558,10/30/23,Unexcused,,12,10/30/23
26289,202,587,10/30/23,Unexcused,,12,10/30/23
26290,198,853,10/30/23,Excused,ឈឺ,16,10/30/23
26291,198,859,10/30/23,Unexcused,,16,10/30/23
26292,198,856,10/30/23,Unexcused,,16,10/30/23
26293,200,721,10/30/23,Unexcused,,18,10/30/23
26294,200,895,10/30/23,Unexcused,,18,10/30/23
26295,200,579,10/30/23,Unexcused,,18,10/30/23
26296,200,735,10/30/23,Unexcused,,18,10/30/23
26297,200,737,10/30/23,Unexcused,,18,10/30/23
26298,200,588,10/30/23,Unexcused,,18,10/30/23
26299,204,594,10/30/23,Excused,គ្រុន,24,10/30/23
26300,203,574,10/30/23,Unexcused,,12,10/30/23
26301,203,587,10/30/23,Unexcused,,12,10/30/23
26302,203,581,10/30/23,Excused,ឈឺ,12,10/30/23
26304,226,850,12/4/23,Unexcused,,12,12/4/23
26305,226,1020,12/4/23,Unexcused,,12,12/4/23
26306,224,855,12/4/23,Unexcused,,18,12/4/23
26307,224,836,12/4/23,Unexcused,,18,12/4/23
26308,234,398,12/4/23,Unexcused,,9,12/4/23
26309,234,271,12/4/23,Unexcused,,9,12/4/23
26310,220,1013,12/4/23,Unexcused,,13,12/4/23
26311,220,985,12/4/23,Unexcused,,13,12/4/23
26312,225,836,12/4/23,Unexcused,,18,12/4/23
26313,234,398,12/5/23,Unexcused,,9,12/5/23
26314,220,985,12/5/23,Unexcused,,13,12/5/23
26315,234,271,12/5/23,Unexcused,,9,12/5/23
26316,224,836,12/5/23,Excused,​​ទៅស្រុកកំណើតជាមួយឪពុក,18,12/5/23
26317,222,922,12/5/23,Unexcused,,16,12/5/23
26318,229,574,12/5/23,Excused,អត់មានអ្វីជិះមក,24,12/5/23
26319,220,1008,12/6/23,Excused,ទៅបាត់ដំបង (ធ្វើបណ្ឌក្រីក្រ),13,12/6/23
26320,220,985,12/6/23,Unexcused,,13,12/6/23
26321,234,271,12/6/23,Unexcused,,9,12/6/23
26322,224,836,12/6/23,Excused,,18,12/6/23
26323,225,866,12/6/23,Excused,ឈឺធ្មេញ,18,12/6/23
26324,224,830,12/7/23,Excused,​​ក្ដៅខ្លួន,18,12/7/23
26325,233,527,12/6/23,Excused,មិនស្រួលខ្លួន,20,12/7/23
26326,233,527,12/7/23,Unexcused,,20,12/7/23
26327,220,1008,12/8/23,Excused,ទៅបាត់ដំបង,13,12/8/23
26328,220,977,12/8/23,Excused,ឈឺ,13,12/8/23
26329,233,647,12/8/23,Excused,មិនមានអ្នកជូនមក,20,12/8/23
26330,233,468,12/8/23,Excused,រវល់ការពូ,20,12/8/23
26331,229,573,12/8/23,Excused,ទៅចូលរួមការពូ,24,12/8/23
26332,223,927,12/8/23,Unexcused,,16,12/8/23
26333,227,735,12/8/23,Unexcused,,12,12/8/23
26334,227,1020,12/8/23,Excused,,12,12/8/23
26335,226,1020,12/8/23,Excused,,12,12/8/23
26336,226,1020,12/7/23,Excused,,12,12/8/23
26337,227,1020,12/7/23,Excused,,12,12/8/23
26338,226,1020,12/6/23,Excused,,12,12/8/23
26339,227,1020,12/6/23,Excused,,12,12/8/23
26340,232,522,12/11/23,Excused,ទៅស្រុក,20,12/11/23
26342,234,271,12/11/23,Unexcused,,9,12/11/23
26343,234,519,12/11/23,Unexcused,,9,12/11/23
26344,226,863,12/11/23,Excused,,12,12/11/23
26345,222,922,12/11/23,Unexcused,,16,12/11/23
26346,228,578,12/11/23,Excused,គ្រុន,24,12/11/23
26347,224,836,12/11/23,Unexcused,,18,12/11/23
26348,225,864,12/11/23,Excused,​ក្ដៅខ្លួន,18,12/11/23
26349,225,866,12/11/23,Unexcused,,18,12/11/23
26350,223,922,12/11/23,Unexcused,,16,12/11/23
26351,234,271,12/12/23,Unexcused,,9,12/12/23
26352,234,424,12/12/23,Unexcused,,9,12/12/23
26353,222,923,12/12/23,Unexcused,,16,12/12/23
26354,222,922,12/12/23,Unexcused,,16,12/12/23
26355,223,922,12/12/23,Unexcused,ឈឺ,16,12/12/23
26356,232,527,12/13/23,Unexcused,,20,12/13/23
26357,233,527,12/12/23,Unexcused,,20,12/13/23
26358,222,922,12/13/23,Unexcused,ឈឺ,16,12/13/23
26359,225,836,12/13/23,Excused,​​មានធុរៈ,18,12/13/23
26360,229,589,12/13/23,Unexcused,,24,12/13/23
26361,223,922,12/13/23,Unexcused,,16,12/13/23
26362,223,919,12/13/23,Unexcused,,16,12/13/23
26363,220,975,12/13/23,Excused,ឈឺពោះ,13,12/13/23
26364,224,836,12/14/23,Excused,,18,12/14/23
26365,224,836,12/15/23,Excused,,18,12/15/23
26366,232,527,12/14/23,Excused,រវល់,20,12/15/23
26367,233,527,12/14/23,Excused,រវល់,20,12/15/23
26368,232,527,12/15/23,Excused,រវល់,20,12/15/23
26369,232,476,12/15/23,Excused,ឈឺធ្មេញ,20,12/15/23
26370,233,476,12/15/23,Excused,ឈឺធ្មេញ,20,12/15/23
26371,220,1015,12/15/23,Excused,ទៅស្រុក,13,12/15/23
26372,221,1015,12/15/23,Excused,,13,12/15/23
26373,221,987,12/15/23,Unexcused,,13,12/15/23
26374,220,1015,12/14/23,Excused,ទៅស្រុក,13,12/15/23
26375,221,1015,12/14/23,Excused,,13,12/15/23
26376,224,1025,12/18/23,Unexcused,,18,12/18/23
26377,221,970,12/18/23,Excused,ឈឺ,13,12/18/23
26378,223,862,12/18/23,Excused,ឈឺ,16,12/18/23
26379,221,983,12/18/23,Excused,ឈឺ,13,12/18/23
26380,230,555,12/18/23,Excused,ឈឺ,26,12/19/23
26381,231,555,12/18/23,Excused,ឈឺ,26,12/19/23
26382,220,968,12/19/23,Unexcused,,13,12/19/23
26383,220,970,12/19/23,Excused,ឈឺ,13,12/19/23
26384,220,918,12/19/23,Unexcused,,13,12/19/23
26385,225,866,12/19/23,Excused,  ឈឺពោះ,18,12/19/23
26386,232,527,12/20/23,Excused,ឈឺពោះ,20,12/21/23
26387,233,527,12/20/23,Excused,ឈឺពោះ,20,12/21/23
26388,233,596,12/20/23,Unexcused,ឈឺ,20,12/21/23
26389,232,527,12/21/23,Excused,ឈឺពោះ,20,12/21/23
26390,232,596,12/21/23,Excused,គ្រុនក្ដៅ,20,12/21/23
26391,224,853,12/21/23,Excused,​ទៅការបង,18,12/21/23
26392,226,728,12/21/23,Excused,ឈឺ,12,12/21/23
26393,227,728,12/21/23,Excused,ឈឺ,12,12/21/23
26394,231,894,12/21/23,Excused,ទៅការបងប្អូន,26,12/21/23
26395,222,923,12/22/23,Unexcused,,16,12/22/23
26396,222,992,12/22/23,Excused,ឈឺ,16,12/22/23
26397,228,576,12/22/23,Excused,ទៅការបងប្អូន,24,12/22/23
26398,230,894,12/22/23,Excused,ទៅការបងប្អូន,26,12/22/23
26400,231,894,12/22/23,Excused,ទៅការបងប្អូន,26,12/22/23
26401,232,527,12/22/23,Excused,ឈឺ,20,12/22/23
26402,232,471,12/22/23,Excused,គ្រុនក្ដៅ,20,12/22/23
26403,232,596,12/22/23,Unexcused,,20,12/22/23
26404,233,481,12/22/23,Excused,ទៅចូលរួមមង្គលការ,20,12/22/23
26405,233,527,12/22/23,Excused,ឈឺ,20,12/22/23
26406,233,596,12/22/23,Unexcused,,20,12/22/23
26407,223,923,12/22/23,Excused,ឈឺ,16,12/22/23
26408,223,992,12/22/23,Excused,ឈឺ,16,12/22/23
26409,229,576,12/22/23,Excused,ទៅការបងប្អូន,24,12/22/23
26410,229,589,12/22/23,Unexcused,,24,12/22/23
26411,234,398,12/26/23,Unexcused,,9,12/26/23
26412,234,271,12/26/23,Unexcused,,9,12/26/23
26413,232,527,12/26/23,Unexcused,,20,12/26/23
26414,232,471,12/26/23,Excused,មិនស្រួលខ្លួន,20,12/26/23
26415,224,858,12/26/23,Excused,​​​​រាក,18,12/26/23
26416,222,922,12/26/23,Unexcused,,16,12/26/23
26417,223,922,12/26/23,Unexcused,,16,12/26/23
26418,220,1013,12/26/23,Excused,ឈឺ,13,12/26/23
26419,221,1013,12/26/23,Excused,ឈឺ,13,12/26/23
26420,221,984,12/26/23,Unexcused,,13,12/26/23
26421,222,947,12/27/23,Unexcused,,16,12/27/23
26422,224,834,12/27/23,Excused,ក្ដៅខ្លួន,18,12/27/23
26423,224,855,12/27/23,Unexcused,,18,12/27/23
26424,220,1017,12/27/23,Excused,ឈឺ,13,12/27/23
26425,220,984,12/27/23,Excused,ឈឺ,13,12/27/23
26426,234,398,12/27/23,Unexcused,,9,12/27/23
26427,230,594,12/27/23,Excused,ឈឺ,26,12/27/23
26428,231,594,12/27/23,Excused,ឈឺ,26,12/27/23
26429,223,947,12/27/23,Excused,ឈឺ,16,12/27/23
26430,232,527,12/27/23,Unexcused,,20,12/28/23
26431,233,527,12/27/23,Unexcused,,20,12/28/23
26432,232,524,12/28/23,Excused,ឈឺ,20,12/28/23
26433,224,834,12/28/23,Excused,ឈឺ,18,12/28/23
26434,228,574,12/28/23,Unexcused,,24,12/28/23
26435,229,587,12/28/23,Unexcused,,24,12/28/23
26436,220,891,12/28/23,Unexcused,,13,12/28/23
26437,220,1023,12/28/23,Excused,ទៅមើលយាយឈឺ,13,12/28/23
